InternalID,Freeze Brand,Ear Tag,Colour,Breed,Sex,Date Of Birth,Dam's Ear Tag,Date Of Acquisition,Age when acquired,Purchased From,Date Of Disposal,Disposed Of To,Date Of Death,Manner and Place of Destruction,Record 1st Created,Record Edited?,Reason For Change,ReasonForCull,Sire,Location,Age(mths),
209396864,,UK107189103664,N/A,HOLSTEIN FRIESIAN,Female,13/09/2020,UK106710102202,13/09/2020,0 yrs  0 mths,,,,,,23/09/2020,No,,,HOLSTEIN,,7,
209396868,,UK107189203665,N/A,LONGHORN X,Bull,13/09/2020,UK107189303001,13/09/2020,0 yrs  0 mths,,,,02/12/2020,Warrens Deadstock,23/09/2020,No,,Poor Type,,,2,
209396871,,UK107189603669,N/A,LONGHORN X,Female,13/09/2020,UK107189402911,13/09/2020,0 yrs  0 mths,,,,10/10/2020,Warrens Deadstock,23/09/2020,No,,,,,0,
209396872,,UK107189703670,N/A,LONGHORN X,Female,13/09/2020,UK107189103013,13/09/2020,0 yrs  0 mths,,,,,,23/09/2020,No,,,,,7,
209396873,,UK107189103671,N/A,LONGHORN X,Bull,13/09/2020,UK107189102705,13/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,23/09/2020,No,,,,,5,
209396910,,UK107189203672,N/A,LONGHORN X,Female,19/09/2020,UK106710402275,19/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,23/09/2020,No,,,Carreg Superman,,5,
209396911,,UK107189303673,N/A,LONGHORN X,Female,19/09/2020,UK107189402323,19/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,23/09/2020,No,,,Carreg Superman,,5,
209396912,,UK107189403674,N/A,LONGHORN X,Bull,19/09/2020,UK106710102482,19/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,23/09/2020,No,,,,,5,
209402288,,UK107189503654,N/A,HOLSTEIN FRIESIAN,Bull,20/09/2020,UK107189702060,20/09/2020,0 yrs  0 mths,,,,,,29/09/2020,No,,,HOLSTEIN,,7,
209412969,,UK107189603676,N/A,LONGHORN X,Female,20/09/2020,UK107189402946,20/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,,,4,
209412971,,UK107189703677,N/A,LONGHORN X,Female,20/09/2020,UK107189402925,20/09/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,,,4,
209412975,,UK107189203679,N/A,LONGHORN X,Female,01/10/2020,UK106710502451,01/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,Carreg Superman,,4,
209412976,,UK107189303680,N/A,DAIRY SHORTHORN X,Bull,01/10/2020,UK107189602626,01/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,,,4,
209412977,,UK107189403681,N/A,LONGHORN X,Bull,01/10/2020,UK106710502248,01/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,Carreg Superman,,4,
209412981,,UK107189503682,N/A,LONGHORN X,Female,01/10/2020,UK107189602878,01/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,,,4,
209412982,,UK107189603683,N/A,LONGHORN X,Female,01/10/2020,UK106710602144,01/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,CARREG SUPERMAN,,4,
209412983,,UK107189703684,N/A,LONGHORN X,Bull,02/10/2020,UK106710502220,02/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,CARREG SUPERMAN,,4,
209412984,,UK107189103685,N/A,LONGHORN X,Bull,02/10/2020,UK107189202426,02/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,,,4,
209412985,,UK107189203686,N/A,LONGHORN X,Female,02/10/2020,UK107189702508,02/10/2020,0 yrs  0 mths,,,,10/11/2020,Warrens Deadstock,12/10/2020,No,,Injury,CARREG SUPERMAN,,1,
209412986,,UK107189303687,N/A,HOLSTEIN FRIESIAN,Female,07/10/2020,UK106710102139,07/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,12/10/2020,No,,,CARREG SUPERMAN,,4,
209420369,,UK107189403688,N/A,LONGHORN X,Bull,07/10/2020,UK107189202979,07/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,22/10/2020,No,,,,,4,
209420370,,UK107189503689,N/A,LONGHORN X,Female,07/10/2020,UK107189702536,07/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,22/10/2020,No,,,CARREG SUPERMAN,,4,
209420371,,UK107189603690,N/A,LONGHORN X,Bull,07/10/2020,UK107189302924,07/10/2020,0 yrs  0 mths,,,,,,22/10/2020,No,,,,,6,
209420372,,UK107189703691,N/A,LONGHORN X,Female,07/10/2020,UK106710302358,07/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,22/10/2020,No,,,CARREG SAINFOIN,,4,
209420152,,UK107189703565,Black and White,BRITISH FRIESIAN X,Female,20/10/2020,UK107189303106,20/10/2020,0 yrs  0 mths,,,,10/04/2021,Warrens Deadstock,22/10/2020,No,,,HOLSTEIN,,5,
209442959,,UK107189103566,N/A,LONGHORN X,Bull,27/10/2020,UK106710102160,27/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,19/11/2020,No,,,CARREG SUPERMAN,,3,
209442960,,UK107189203567,N/A,LONGHORN X,Female,27/10/2020,UK106710202154,27/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,19/11/2020,No,,,CARREG SUPERMAN,,3,
209442961,,UK107189303568,N/A,ABERDEEN ANGUS X,Female,27/10/2020,UK106710702691,27/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,19/11/2020,No,,,,,3,
209442962,,UK107189403569,N/A,HOLSTEIN FRIESIAN,Bull,27/10/2020,UK106710202679,27/10/2020,0 yrs  0 mths,,,,,,19/11/2020,No,,,,,5,
209442963,,UK107189503570,N/A,LONGHORN X,Bull,27/10/2020,UK106710102580,27/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,19/11/2020,No,,,,,3,
209442964,,UK107189603571,N/A,LONGHORN X,Bull,27/10/2020,UK106710102615,27/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,19/11/2020,No,,,,,3,
209443448,,UK107189703572,N/A,ABERDEEN ANGUS X,Female,30/10/2020,UK106710402758,30/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,,,3,
209443449,,UK107189103573,N/A,ABERDEEN ANGUS X,Bull,30/10/2020,UK107189302938,30/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,,,3,
209443450,,UK107189203574,N/A,BRITISH BLUE X,Female,30/10/2020,UK107189702676,30/10/2020,0 yrs  0 mths,,,,16/02/2021,Warrens,20/11/2020,No,,,FERTILITY PLUS LN BB,,3,
209443728,,UK107189603578,N/A,LONGHORN X,Female,30/10/2020,UK107189202538,30/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,,,3,
209443729,,UK107189703579,N/A,LONGHORN X,Bull,30/10/2020,UK107189502863,30/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,,,3,
209443730,,UK107189103580,N/A,LONGHORN X,Female,30/10/2020,UK107189202874,30/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,,,3,
209443731,,UK107189203581,N/A,LONGHORN X,Female,30/10/2020,UK106710302169,30/10/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,Carreg Superman,,3,
209443451,,UK107189403576,N/A,LONGHORN X,Bull,01/11/2020,UK107189402127,01/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,CARREG SAINFOIN,,3,
209443452,,UK107189303575,N/A,LONGHORN X,Bull,01/11/2020,UK107189402127,01/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,CARREG SAINFOIN,,3,
209443453,,UK107189503577,N/A,LONGHORN X,Female,01/11/2020,UK106710302134,01/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,CARREG SAINFOIN,,3,
209443733,,UK107189303582,N/A,LONGHORN X,Bull,02/11/2020,UK107189302483,02/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,20/11/2020,No,,,Carreg Superman,,3,
209448523,,UK107189403583,N/A,BRITISH FRIESIAN X,Female,05/11/2020,UK107189702515,05/11/2020,0 yrs  0 mths,,,,,,24/11/2020,No,,,HOLSTEIN,,5,
209448524,,UK107189203588,N/A,BRITISH FRIESIAN X,Female,05/11/2020,UK106710102202,05/11/2020,0 yrs  0 mths,,,,,,24/11/2020,No,,,,,5,
209448525,,UK107189303589,N/A,BRITISH BLUE X,Bull,05/11/2020,UK106710702278,05/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,24/11/2020,No,,,FERTILITY PLUS BBB (COGENT),,3,
209448526,,UK107189503584,N/A,LONGHORN X,Bull,06/11/2020,UK107189702123,06/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,24/11/2020,No,,,CARREG SAINFOIN,,3,
209448527,,UK107189603585,N/A,LONGHORN X,Female,06/11/2020,UK107189302875,06/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,24/11/2020,No,,,,,3,
209448528,,UK107189703586,N/A,LONGHORN X,Bull,06/11/2020,UK107189202937,06/11/2020,0 yrs  0 mths,,,,24/12/2020,Warrens Deadstock,24/11/2020,No,,,,,1,
209448529,,UK107189103587,N/A,LONGHORN X,Female,06/11/2020,UK106710302512,06/11/2020,0 yrs  0 mths,,,,17/12/2020,Warrens Deadstock,24/11/2020,No,,,,,1,
209451855,,UK107189403590,N/A,LONGHORN X,Female,10/11/2020,UK106710701991,10/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,27/11/2020,No,,,Carreg Superman,,3,
209451856,,UK107189603592,N/A,LONGHORN X,Bull,10/11/2020,UK107189401679,10/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,27/11/2020,No,,,Carreg Superman,,3,
209451857,,UK107189203595,N/A,LONGHORN X,Female,10/11/2020,UK107189202076,10/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,27/11/2020,No,,,CARREG SAINFOIN,,3,
209451858,,UK107189503591,N/A,BRITISH FRIESIAN X,Female,10/11/2020,UK107189502940,10/11/2020,0 yrs  0 mths,,,,,,27/11/2020,No,,,HOLSTEIN,,5,
209451862,,UK107189703593,N/A,BRITISH FRIESIAN X,Female,15/11/2020,UK107189402750,15/11/2020,0 yrs  0 mths,,,,,,27/11/2020,No,,,HOLSTEIN,,5,
209451865,,UK107189303596,N/A,BRITISH FRIESIAN X,Bull,15/11/2020,UK107189302812,15/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,27/11/2020,No,,,HOLSTEIN,,3,
209451866,,UK107189403597,N/A,LONGHORN X,Female,15/11/2020,UK107189102488,15/11/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,27/11/2020,No,,,HOLSTEIN,,3,
209451867,,UK107189503598,N/A,BRITISH FRIESIAN X,Female,15/11/2020,UK107189402680,15/11/2020,0 yrs  0 mths,,,,,,27/11/2020,No,,,HOLSTEIN,,5,
209459907,,UK107189103594,N/A,HOLSTEIN FRIESIAN X,Female,15/11/2020,UK107189302035,15/11/2020,0 yrs  0 mths,,,,,,03/12/2020,No,,,HOLSTEIN,,5,
209459911,,UK107189703600,N/A,LONGHORN X,Female,27/11/2020,UK106710202315,27/11/2020,0 yrs  0 mths,,,,,,03/12/2020,No,,,CARREG SAINFOIN,,4,
209459912,,UK107189103601,N/A,ABERDEEN ANGUS X,Female,27/11/2020,UK106710302568,27/11/2020,0 yrs  0 mths,,,,,,03/12/2020,No,,,UNKNOWN SIRE,,4,
209468369,,UK107189603599,N/A,LONGHORN X,Bull,27/11/2020,UK107189502933,27/11/2020,0 yrs  0 mths,,,,,,21/12/2020,No,,,,,4,
209468373,,UK107189503752,N/A,LONGHORN X,Female,04/12/2020,UK107189703019,04/12/2020,0 yrs  0 mths,,,,,,21/12/2020,No,,,,,4,
209468377,,UK107189203756,N/A,LONGHORN X,Bull,04/12/2020,UK107189603095,04/12/2020,0 yrs  0 mths,,,,,,21/12/2020,No,,,,,4,
209468378,,UK107189103755,N/A,LONGHORN X,Female,04/12/2020,UK106710502738,04/12/2020,0 yrs  0 mths,,,,,,21/12/2020,No,,,,,4,
209468379,,UK107189403758,N/A,LONGHORN X,Female,10/12/2020,UK107189403135,10/12/2020,0 yrs  0 mths,,,,,,21/12/2020,No,,,,,4,
209474170,,UK107189503759,N/A,LONGHORN X,Female,20/12/2020,UK107189303218,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,,,4,
209474171,,UK107189603760,N/A,LONGHORN X,Bull,20/12/2020,UK107189702683,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,,,4,
209474172,,UK107189703761,N/A,LONGHORN X,Bull,20/12/2020,UK107189502303,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,CARREG SAINFOIN,,4,
209474173,,UK107189203763,N/A,LONGHORN X,Bull,20/12/2020,UK106710702292,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,CARREG SAINFOIN,,4,
209474174,,UK107189303764,N/A,LONGHORN X,Bull,20/12/2020,UK107189102369,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,CARREG SAINFOIN,,4,
209474175,,UK107189403765,N/A,LONGHORN X,Bull,20/12/2020,UK107189202867,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,,,4,
209474176,,UK107189503766,N/A,LONGHORN X,Female,20/12/2020,UK107189403163,20/12/2020,0 yrs  0 mths,,,,,,12/01/2021,No,,,CARREG SAINFOIN,,4,
209468436,2737,UK106710402737,N/A,HOLSTEIN FRIESIAN,Female,12/04/2018,UK106710602151,21/12/2020,2 yrs  8 mths,Newcastle University,,,,,21/12/2020,No,,,,,36,
209474177,,UK107189603767,N/A,LONGHORN X,Bull,27/12/2020,UK106710302267,27/12/2020,0 yrs  0 mths,,,,18/03/2021,Warrens Deadstock,12/01/2021,No,,,Carreg Superman,,2,
209474178,,UK107189103769,N/A,LONGHORN X,Bull,27/12/2020,UK106710302267,27/12/2020,0 yrs  0 mths,,,,22/02/2021,J P Warren,12/01/2021,No,,,Carreg Superman,,1,
209479259,,UK107189203770,N/A,LONGHORN X,Bull,10/01/2021,UK107189103111,10/01/2021,0 yrs  0 mths,,,,,,19/01/2021,No,,,,,3,
209486930,,UK107189303771,N/A,LONGHORN X,Female,24/01/2021,UK106710302757,24/01/2021,0 yrs  0 mths,,,,04/03/2021,Warrens Deadstock,28/01/2021,No,,Pneumonia,,,1,
209498518,,UK107189503773,N/A,HOLSTEIN FRIESIAN,Female,09/02/2021,UK106710401799,09/02/2021,0 yrs  0 mths,,,,,,17/02/2021,No,,,SANDY-VALLEY AMERIX,,2,
209498523,,UK107189603774,N/A,JERSEY X,Female,16/02/2021,UK107189502618,16/02/2021,0 yrs  0 mths,,,,12/03/2021,Warrens Deadstock,17/02/2021,No,,Natural,Okura LT Integrity,,0,
209498525,,UK107189703775,N/A,HOLSTEIN FRIESIAN,Bull,16/02/2021,UK106710402142,16/02/2021,0 yrs  0 mths,,,,,,17/02/2021,No,,,SANDY-VALLEY AMERIX,,2,
209505230,3328,UK107189103328,N/A,HOLSTEIN FRIESIAN,Female,14/05/2019,UK107189302532,23/02/2021,1 yrs  9 mths,Newcastle University,,,,,25/02/2021,No,,,,,23,
209505231,3197,UK107189303197,N/A,HOLSTEIN FRIESIAN,Female,27/12/2018,UK106710702229,23/02/2021,2 yrs  2 mths,Newcastle University,,,12/03/2021,Warrens Deadstock,25/02/2021,No,,,,,26,
209505232,3117,UK107189703117,N/A,HOLSTEIN FRIESIAN,Female,16/10/2018,UK107189302056,23/02/2021,2 yrs  4 mths,Newcastle University,,,,,25/02/2021,No,,,,,30,
209505233,3209,UK107189103209,N/A,HOLSTEIN FRIESIAN,Female,17/01/2019,UK106710602256,23/02/2021,2 yrs  1 mths,Newcastle University,,,,,25/02/2021,No,,,,,27,
209505234,3227,UK107189503227,N/A,HOLSTEIN FRIESIAN,Female,16/02/2019,UK106710302127,23/02/2021,2 yrs  0 mths,Newcastle University,,,,,25/02/2021,No,,,,,26,
209505235,3112,UK107189203112,N/A,HOLSTEIN FRIESIAN,Female,10/10/2018,UK106710701977,23/02/2021,2 yrs  4 mths,Newcastle University,,,04/03/2021,Warrens Deadstock,25/02/2021,No,,,,,29,
209505236,3231,UK107189203231,N/A,HOLSTEIN FRIESIAN X,Female,18/02/2019,UK107189702466,23/02/2021,2 yrs  0 mths,Newcastle University,,,,,25/02/2021,No,,,,,26,
209505237,3136,UK107189503136,N/A,HOLSTEIN FRIESIAN,Female,31/10/2018,UK107189602178,23/02/2021,2 yrs  4 mths,Newcastle University,,,,,25/02/2021,No,,,,,30,
209505238,3178,UK107189503178,N/A,HOLSTEIN FRIESIAN,Female,03/12/2018,UK107189102621,23/02/2021,2 yrs  2 mths,Newcastle University,,,,,25/02/2021,No,,,,,29,
209505239,3186,UK107189603186,N/A,HOLSTEIN FRIESIAN,Female,18/12/2018,UK107189101795,23/02/2021,2 yrs  2 mths,Newcastle University,,,,,25/02/2021,No,,,,,28,
209505240,3151,UK107189603151,N/A,HOLSTEIN FRIESIAN,Female,14/11/2018,UK107189102369,23/02/2021,2 yrs  3 mths,Newcastle University,,,,,25/02/2021,No,,,,,29,
209505241,3228,UK107189603228,N/A,HOLSTEIN FRIESIAN X,Female,17/02/2019,UK107189502443,23/02/2021,2 yrs  0 mths,Newcastle University,,,,,25/02/2021,No,,,,,26,
209505242,3104,UK107189103104,N/A,HOLSTEIN FRIESIAN,Female,23/09/2018,UK106710102167,23/02/2021,2 yrs  5 mths,Newcastle University,,,,,25/02/2021,No,,,,,31,
209505243,3216,UK107189103216,N/A,HOLSTEIN FRIESIAN X,Female,26/01/2019,UK107189402393,23/02/2021,2 yrs  1 mths,Newcastle University,,,,,25/02/2021,No,,,,,27,
209505244,3258,UK107189103258,N/A,HOLSTEIN FRIESIAN,Female,14/03/2019,UK107189601912,23/02/2021,1 yrs  11 mths,Newcastle University,,,,,25/02/2021,No,,,,,25,
209505245,3191,UK107189403191,N/A,Swedish Red X,Female,25/12/2018,UK107189202314,23/02/2021,2 yrs  2 mths,Newcastle University,,,,,25/02/2021,No,,,,,28,
209505246,3179,UK107189603179,N/A,HOLSTEIN FRIESIAN,Female,03/12/2018,UK107189202622,23/02/2021,2 yrs  2 mths,Newcastle University,,,,,25/02/2021,No,,,,,29,
209505247,3198,UK107189403198,N/A,HOLSTEIN FRIESIAN,Female,27/12/2018,UK106710502003,23/02/2021,2 yrs  2 mths,Newcastle University,,,,,25/02/2021,No,,,,,28,
209505248,3175,UK107189203175,N/A,HOLSTEIN FRIESIAN,Female,01/12/2018,UK107189202566,23/02/2021,2 yrs  2 mths,Newcastle University,,,03/03/2021,Warrens Deadstock,25/02/2021,No,,,,,27,
209505249,3165,UK107189603165,N/A,HOLSTEIN FRIESIAN,Female,25/11/2018,UK107189202209,23/02/2021,2 yrs  3 mths,Newcastle University,,,,,25/02/2021,No,,,,,29,
209505250,3313,UK107189703313,N/A,HOLSTEIN FRIESIAN,Female,14/04/2019,UK107189602479,23/02/2021,1 yrs  10 mths,Newcastle University,,,,,25/02/2021,No,,,,,24,
209505251,3217,UK107189203217,N/A,HOLSTEIN FRIESIAN,Female,01/02/2019,UK107189402183,23/02/2021,2 yrs  0 mths,Newcastle University,,,,,25/02/2021,No,,,,,27,
209505252,3188,UK107189103188,N/A,HOLSTEIN FRIESIAN,Female,22/12/2018,UK107189402645,23/02/2021,2 yrs  2 mths,Newcastle University,,,,,25/02/2021,No,,,,,28,
209505253,3204,UK107189303204,N/A,HOLSTEIN FRIESIAN,Female,08/01/2019,UK107189102558,23/02/2021,2 yrs  1 mths,Newcastle University,,,,,25/02/2021,No,,,,,27,
209505254,3214,UK107189603214,N/A,HOLSTEIN FRIESIAN,Female,25/01/2019,UK106710201853,23/02/2021,2 yrs  1 mths,Newcastle University,,,,,25/02/2021,No,,,,,27,
209505255,3169,UK107189303169,N/A,HOLSTEIN FRIESIAN,Female,25/11/2018,UK107189502576,23/02/2021,2 yrs  3 mths,Newcastle University,,,,,25/02/2021,No,,,,,29,
209505256,3211,UK107189303211,N/A,HOLSTEIN FRIESIAN,Female,21/01/2019,UK107189402057,23/02/2021,2 yrs  1 mths,Newcastle University,,,,,25/02/2021,No,,,,,27,
209505257,3253,UK107189303253,N/A,HOLSTEIN FRIESIAN,Female,13/03/2019,UK106710302246,23/02/2021,1 yrs  11 mths,Newcastle University,,,,,25/02/2021,No,,,,,25,
209505259,3236,UK107189703236,N/A,HOLSTEIN FRIESIAN,Female,19/02/2019,UK107189202307,23/02/2021,2 yrs  0 mths,Newcastle University,,,,,25/02/2021,No,,,,,26,
209505306,,UK107189403786,N/A,Swedish Red X,Female,23/02/2021,UK106710202518,23/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,PINE-TREE ARBOR RED ET,,1,
209505263,,UK107189103776,N/A,LONGHORN X,Bull,24/02/2021,UK107189303204,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505264,,UK107189203777,N/A,LONGHORN X,Female,24/02/2021,UK107189603214,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505265,,UK107189303778,N/A,LONGHORN X,Female,24/02/2021,UK107189303169,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505266,,UK107189403779,N/A,LONGHORN X,Bull,24/02/2021,UK107189303211,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505267,,UK107189503780,N/A,LONGHORN X,Bull,24/02/2021,UK107189303253,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505289,,UK107189103783,N/A,HOLSTEIN FRIESIAN X,Female,24/02/2021,UK107189402183,24/02/2021,0 yrs  0 mths,,,,10/04/2021,Warrens Deadstock,25/02/2021,No,,,SANDY-VALLEY AMERIX,,1,
209505291,,UK107189203784,N/A,HOLSTEIN FRIESIAN,Female,24/02/2021,UK107189402470,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,Okura LT Integrity,,1,
209505298,,UK107189303785,N/A,Swedish Red X,Female,24/02/2021,UK107189102649,24/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,PINE-TREE ARBOR RED ET,,1,
209517346,,UK107189703810,N/A,LONGHORN X,Female,24/02/2021,UK107189203175,24/02/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,UNKNOWN SIRE,,1,
209505268,,UK107189603781,N/A,LONGHORN X,Bull,25/02/2021,UK107189103188,25/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505269,,UK107189703782,N/A,LONGHORN X,Bull,25/02/2021,UK107189603165,25/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209505270,,UK107189503787,N/A,LONGHORN X,Female,25/02/2021,UK107189403198,25/02/2021,0 yrs  0 mths,,,,10/04/2021,Warrens Deadstock,25/02/2021,No,,,,,1,
209505307,,UK107189703789,N/A,LONGHORN X,Bull,25/02/2021,UK107189603228,25/02/2021,0 yrs  0 mths,,,,,,25/02/2021,No,,,,,1,
209506082,,UK107189603788,N/A,JERSEY X,Female,25/02/2021,UK107189502338,25/02/2021,0 yrs  0 mths,,,,,,26/02/2021,No,,,Okura LT Integrity,,1,
209506084,,UK107189303792,N/A,JERSEY X,Female,25/02/2021,UK107189502114,25/02/2021,0 yrs  0 mths,,,,,,26/02/2021,No,,,Okura LT Integrity,,1,
209506085,,UK107189403793,N/A,LONGHORN X,Bull,25/02/2021,UK107189503136,25/02/2021,0 yrs  0 mths,,,,24/03/2021,Warrens,26/02/2021,No,,,HOLSTEIN,,0,
209506086,,UK107189503794,N/A,LONGHORN X,Female,25/02/2021,UK107189103328,25/02/2021,0 yrs  0 mths,,,,,,26/02/2021,No,,,HOLSTEIN,,1,
209506083,,UK107189103790,N/A,JERSEY X,Bull,26/02/2021,UK107189602808,26/02/2021,0 yrs  0 mths,,,,18/03/2021,Warrens Deadstock,26/02/2021,No,,,Okura LT Integrity,,0,
209506087,,UK107189103804,N/A,JERSEY X,Female,26/02/2021,UK107189202433,26/02/2021,0 yrs  0 mths,,,,,,26/02/2021,No,,,Okura LT Integrity,,1,
209506088,,UK107189603795,N/A,JERSEY X,Female,26/02/2021,UK107189202433,26/02/2021,0 yrs  0 mths,,,,,,26/02/2021,No,,,Okura LT Integrity,,1,
209517159,,UK107189203791,N/A,JERSEY X,Female,01/03/2021,UK107189102243,01/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,Okura LT Integrity,,1,
209517160,,UK107189203805,N/A,JERSEY X,Female,01/03/2021,UK107189102243,01/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,Okura LT Integrity,,1,
209517330,,UK107189303806,N/A,LONGHORN X,Bull,01/03/2021,UK106710702355,01/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,CARREG SAINFOIN,,1,
209517332,,UK107189403807,N/A,LONGHORN X,Bull,01/03/2021,UK107189103104,01/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,CARREG SAINFOIN,,1,
209517333,,UK107189703796,N/A,LONGHORN X,Bull,01/03/2021,UK107189503178,01/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,HOLSTEIN,,1,
209517334,,UK107189103797,N/A,LONGHORN X,Female,01/03/2021,UK107189303197,01/03/2021,0 yrs  0 mths,,,,16/04/2021,Dundas Chemical Company,09/03/2021,No,,,UK107189503409,,1,
209517335,,UK107189203798,N/A,LONGHORN X,Female,02/03/2021,UK107189703117,02/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,UK107189503409,,1,
209517336,,UK107189303799,N/A,LONGHORN X,Female,02/03/2021,UK107189603151,02/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,,,1,
209517344,,UK107189203812,N/A,JERSEY X,Female,03/03/2021,UK107189203112,03/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,Okura LT Integrity,,1,
209517337,,UK107189403800,N/A,JERSEY X,Female,04/03/2021,UK107189202755,04/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,Okura LT Integrity,,1,
209517338,,UK107189503801,N/A,JERSEY X,Female,04/03/2021,UK106710202455,04/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,Okura LT Integrity,,1,
209517339,,UK107189603802,N/A,LONGHORN X,Female,04/03/2021,UK106710702362,04/03/2021,0 yrs  0 mths,,,,,,09/03/2021,No,,,UNKNOWN SIRE,,1,
209517340,,UK107189703803,N/A,JERSEY X,Female,04/03/2021,UK106710601913,04/03/2021,0 yrs  0 mths,,,,01/04/2021,Warrens Deadstock,09/03/2021,No,,,Okura LT Integrity,,0,
